id,sku_id,title,slug,category,sub_category,brand_name,product_type,gender,colorways,brand_sku,model,lowest_price,description,is_d2c,is_active,is_certificate_required,featured_image
32081,STOCKXBALENS930,Balenciaga City Pool Slide Paris Black (Women's),balenciaga-city-pool-slide-paris-black-womens,sandals & open-toe footwear,slides and sandals,balenciaga,sneakers,female,,689030W1S9A1003,balenciaga city pool slide,41389,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-City-Pool-Slide-Paris-Black-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358
32096,STOCKXBALACK032,Balenciaga Care Label Hoodie Grey/Black,balenciaga-care-label-hoodie-greyblack,tops,balenciaga,balenciaga,streetwear,male,,725565TNVL61219,hoodie,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Care-Label-Hoodie-Grey-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1677761415
32108,STOCKXBALIGE707,Balenciaga Defender Clog Beige,balenciaga-defender-clog-beige,work & functional footwear,balenciaga,balenciaga,sneakers,male,,735252 W3CV2 9700,balenciaga defender clog,51519,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Defender-Clog-Beige.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1733772080
32120,STOCKXBALACK952,Balenciaga Round Backflip Hoodie Black,balenciaga-round-backflip-hoodie-black,tops,other,balenciaga,streetwear,male,,761458TPVG11070,hoodie,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Round-Backflip-Hoodie-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1743542383
32146,STOCKXBALACK324,Balenciaga Hand Drawn Political Campaing Tee Black,balenciaga-hand-drawn-political-campaing-tee-black,tops,balenciaga,balenciaga,streetwear,male,,641655TNVE71197,tee,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Hand-Drawn-Political-Campaing-Tee-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1696994640
32259,STOCKXBALACK754,Balenciaga x Erewhon Los Angeles Zip-Up Hoodie Medium Fit Beige/Black,balenciaga-x-erewhon-los-angeles-zip-up-hoodie-medium-fit-beigeblack,tops,balenciaga,balenciaga,streetwear,unisex,,770939TQVG49784,hoodie medium fit,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-x-Erewhon-Los-Angeles-Zip-Up-Hoodie-Medium-Fit-Beige-Black.jpg
32272,STOCKXBALACK502,Balenciaga x adidas Long Sleeve T-Shirt Oversized Black,balenciaga-x-adidas-long-sleeve-t-shirt-oversized-black,tops,balenciaga,balenciaga,streetwear,unisex,,728789TNVA68482,oversized,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-x-adidas-Long-Sleeve-T-Shirt-Oversized-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1667595040
32301,STOCKXBALACK907,Balenciaga Turn Wide Fit Zip-Up Hoodie Black,balenciaga-turn-wide-fit-zip-up-hoodie-black,tops,balenciaga,balenciaga,streetwear,female,,674728TLVB49034,hoodie,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Turn-Wide-Fit-Zip-Up-Hoodie-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1627971646
32322,STOCKXBALACK592,Balenciaga Pool Slide Blood Red Black,balenciaga-pool-slide-blood-red-black,sandals & open-toe footwear,balenciaga,balenciaga,sneakers,male,,565826 W1S8A 6410,balenciaga pool slide,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Pool-Slide-Blood-Red-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1685042121
32337,STOCKXBALINK084,Balenciaga Le Cagole Shoulder Bag XS Pink,balenciaga-le-cagole-shoulder-bag-xs-pink,bags & handbags,le cagole,balenciaga,handbags,female,,6713091VGUY5632,balenciaga le cagole shoulder bag,171929,"Please Note: This item comes with a dust bag, the box is not required.",FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-LE-Cagole-XS-Shoulder-Bag-Pink.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&trimcolor=ffffff&updated_at=1662064734
32354,STOCKXBALENS487,Balenciaga x Crocs Pool Slide Sandals White (Women's),balenciaga-x-crocs-pool-slide-sandals-white-womens,sandals & open-toe footwear,crocs,balenciaga,sneakers,female,,677389W1S8E9000,balenciaga x crocs pool slide sandals,72269,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-x-Crocs-Pool-Slide-Sandals-White-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1652297823
32359,STOCKXBALENS909,Balenciaga Track Sandal Clear Sole Gray (Women's),balenciaga-track-sandal-clear-sole-gray-womens,sandals & open-toe footwear,slides and sandals,balenciaga,sneakers,female,,655948W2CC21200,balenciaga track sandal,69549,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Track-Sandal-Clear-Sole-Gray-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1658171468
32386,STOCKXBALACK793,Balenciaga Automobil Lamborghini Car Key Necklace Jewlery Silver/Black,balenciaga-automobil-lamborghini-car-key-necklace-jewlery-silverblack,jewelry,other,balenciaga,streetwear,unisex,,839154TZDFS1593,jewlery,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Automobil-Lamborghini-Car-Key-Necklace-Jewlery-Silver-Black.jpg
32468,STOCKXBALITE394,Balenciaga Mens Cities Paris Wide Fit Hoodie White,balenciaga-mens-cities-paris-wide-fit-hoodie-white,tops,balenciaga,balenciaga,streetwear,male,,674986TLVL89040,hoodie,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Mens-Cities-Paris-Wide-Fit-Hoodie-White.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1645769863
32783,STOCKXBALITE453,Balenciaga Hourglass Small Top Handle Bag Crocodile Embossed White,balenciaga-hourglass-small-top-handle-bag-crocodile-embossed-white,bags & handbags,hourglass,balenciaga,handbags,female,,5935461LR6Y9016,balenciaga hourglass small top handle bag,0,"Balenciaga Hourglass Small Top Handle Bag Crocodile Embossed White, Style Number 5935461LR6Y9016. <br><br>Please Note: This item comes with a dust bag, the box is not required.",FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Hourglass-Small-Top-Handle-Bag-Crocodile-Embossed-White.jpg
32790,STOCKXBALACK885,Balenciaga Women'S Mini Cycling Skirt Black,balenciaga-womens-mini-cycling-skirt-black,bottoms,balenciaga,balenciaga,streetwear,female,,794545 TTK211000,skirt,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-WomenS-Mini-Cycling-Skirt-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1720998294
32805,STOCKXBALITE808,Balenciaga Wheel Beltpack Logo Wheel Black/White,balenciaga-wheel-beltpack-logo-wheel-blackwhite,bags & handbags,other,balenciaga,handbags,male,,5330099MIAN1060,balenciaga wheel beltpack,0,"Please Note: This item comes with a dust bag, the box is not required.",FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Wheel-Beltpack-Logo-Wheel-Black-White.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&trimcolor=ffffff&updated_at=1606318395
32809,STOCKXBALSED607,Balenciaga Mallorca Sandal Black Crocodile Embossed,balenciaga-mallorca-sandal-black-crocodile-embossed,sandals & open-toe footwear,slides and sandals,balenciaga,sneakers,male,,660237WBB611010,balenciaga mallorca sandal,79679,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Mallorca-Sandal-Black-Crocodile-Embossed.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1628880708
32810,STOCKXBALVER212,Balenciaga Track Silver,balenciaga-track-silver,casual footwear,balenciaga,balenciaga,sneakers,male,,542023W2CD18100,balenciaga track,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Track--Silver.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1614197396
32811,STOCKXBALZED426,Balenciaga Editor Clutch XS Silver Metallized,balenciaga-editor-clutch-xs-silver-metallized,bags & handbags,other,balenciaga,handbags,female,,6731202102K8103,balenciaga editor clutch,0,"Please Note: This item comes with a dust bag, the box is not required.",FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Editor-Clutch-XS-Silver-Metallized.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&trimcolor=ffffff&updated_at=1643061218
32813,STOCKXBAL018965,Balenciaga Triple S Silver Red (2018),balenciaga-triple-s-silver-red-2018,casual footwear,balenciaga,balenciaga,sneakers,male,,512175-W09O3-1081,balenciaga triple s,144879,"Experience the epitome of luxury streetwear with the Balenciaga Triple S Silver Red, released on February 3, 2018. This sneaker captures the essence of Balenciaga's innovative design philosophy, featuring a striking combination of silver and red that sets it apart from the crowd. The Triple S Silver Red is a bold exploration of color and form, embodying the brand's commitment to pushing the boundaries of sneaker culture.<br><br>This iteration of the Triple S sneaker is renowned for its layered, chunky sole and a blend of materials that create a rich, textured look. The silver and red colorway adds a dynamic element to the design, making it a vibrant choice for those looking to make a statement. It's a reflection of Balenciaga's flair for combining unconventional aesthetics with high-quality craftsmanship, offering a sneaker that's as daring as it is desirable.<br><br>Retailing for $795, the Balenciaga Triple S Silver Red quickly became a beacon for collectors and style mavens alike. Its release not only underscored Balenciaga's penchant for innovation but also cemented the Triple S's status as a cultural icon. With its unique colorway and unmatched design, the Triple S Silver Red represents a bold step forward in the evolution of sneaker fashion, offering an unrivaled blend of luxury and streetwear appeal.",FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Triple-S-Silver-Red-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358
32814,STOCKXBALMEL205,Balenciaga Track Camel,balenciaga-track-camel,casual footwear,balenciaga,balenciaga,sneakers,male,,568614 W3AG1 2706,balenciaga track,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Track-Camel.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1666980376
32815,STOCKXBALACK804,Balenciaga Race Runner Triple Black,balenciaga-race-runner-triple-black,casual footwear,balenciaga,balenciaga,sneakers,unisex,,570249WOYXS1000,balenciaga race runner,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Race-Runner-Triple-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732724119
32816,STOCKXBAL001061,Balenciaga Shield Wrap Sunglasses Black/Grey (BB0004SA-30007308-001),balenciaga-shield-wrap-sunglasses-blackgrey-bb0004sa-30007308-001,apparel accessories,other,balenciaga,handbags,unisex,,BB0004SA-30007308-001,balenciaga shield wrap sunglasses,55589,Please Note: Dust bag and box are not required for this accessory.,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Shield-Wrap-Sunglasses-Black-Grey-BB0004SA-30007308-001.jpg
32818,STOCKXBALACK641,Balenciaga Medium Fit Hoodie Faded Black,balenciaga-medium-fit-hoodie-faded-black,tops,other,balenciaga,streetwear,male,,767877-TQVT7-1083,hoodie,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Medium-Fit-Hoodie-Faded-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1736283291
32819,STOCKXBALIGE751,Balenciaga Gaffer Logo Large Fit T-Shirt Beige,balenciaga-gaffer-logo-large-fit-t-shirt-beige,tops,balenciaga,balenciaga,streetwear,male,,712398TNVG19592,t-shirt,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Gaffer-Logo-Large-Fit-T-Shirt-Beige.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1723072140
32820,STOCKXBALIGE325,Balenciaga Logo Visor Cap Dark Beige/Dark Beige,balenciaga-logo-visor-cap-dark-beigedark-beige,apparel accessories,balenciaga,balenciaga,streetwear,male,,673318410B29260,cap,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Logo-Visor-Cap-Dark-Beige-Dark-Beige.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1662454923
32821,STOCKXBALITE860,Balenciaga Everyday Ville Crossbody Bag White,balenciaga-everyday-ville-crossbody-bag-white,bags & handbags,other,balenciaga,handbags,female,,552372 DLQ4N 9060,balenciaga everyday ville crossbody bag,0,"Please Note: This item comes with a dust bag, the box is not required.",FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Everyday-Ville-Crossbody-Bag-White.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&trimcolor=ffffff&updated_at=1623349779
32822,STOCKXBALVER052,Balenciaga Track Black Silver,balenciaga-track-black-silver,casual footwear,balenciaga,balenciaga,sneakers,male,,542023W2FSC1081,balenciaga track,235159,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Track-Black-Silver-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1742591351
32823,STOCKXBALRED360,Balenciaga Track White Red,balenciaga-track-white-red,casual footwear,balenciaga,balenciaga,sneakers,male,,542023W1GC49066,balenciaga track,186499,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Track-White-Red.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1638308424
32824,STOCKXBALITE113,Balenciaga Logo Socks Black/White,balenciaga-logo-socks-blackwhite,wearable essentials,balenciaga,balenciaga,streetwear,male,,530580472B4107,socks,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Logo-Socks-Black-White.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1654856541
32825,STOCKXBALREY599,Balenciaga SneakerHead Top Handle Medium Blue/Grey,balenciaga-sneakerhead-top-handle-medium-bluegrey,bags & handbags,other,balenciaga,handbags,female,,6617262X50Y4162,balenciaga sneakerhead top handle,0,"Please Note: This item comes with a dust bag, the box is not required.",FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-SneakerHead-Top-Handle-Medium-Blue-Grey.jpg
32826,STOCKXBALENS793,Balenciaga Track Trainers Purple (Women's),balenciaga-track-trainers-purple-womens,casual footwear,balenciaga,balenciaga,sneakers,female,,542436W1GB95162,balenciaga track trainers,222809,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Track-Trainers-Violet-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1614197402
32827,STOCKXBALENS460,Balenciaga Tyrex Low Black Silver (Women's),balenciaga-tyrex-low-black-silver-womens,casual footwear,balenciaga,balenciaga,sneakers,female,,617517 W2CB1 1081,balenciaga tyrex low,27439,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Tyrex-Low-Black-Silver-Womens.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1753213860
32828,STOCKXBALRED755,Balenciaga Hourglass Top Handle Medium Red,balenciaga-hourglass-top-handle-medium-red,bags & handbags,hourglass,balenciaga,handbags,female,,5928231JH1M1000,balenciaga hourglass top handle,361129,"Please Note: This item comes with a dust bag, the box is not required.",FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Hourglass-Top-Handle-Medium-Red.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&trimcolor=ffffff&updated_at=1610549022
32829,STOCKXBALLOW214,Balenciaga Bistro XS Basket With Strap Yellow,balenciaga-bistro-xs-basket-with-strap-yellow,bags & handbags,other,balenciaga,handbags,female,,6713422-IE3Y-7408,balenciaga bistro xs basket with strap,0,"Please Note: This item comes with a dust bag, the box is not required.",FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Bistro-XS-Basket-With-Strap-Yellow.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&trimcolor=ffffff&updated_at=1743221265
32830,STOCKXBALENS347,Balenciaga Speed Graffiti Pink Black (Women's),balenciaga-speed-graffiti-pink-black-womens,casual footwear,balenciaga,balenciaga,sneakers,female,,605942 W2DB7 5691,balenciaga speed graffiti,70039,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Speed-Graffiti-Pink-Black-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358
32831,STOCKXBALITE656,Balenciaga Speed 2.0 Graffiti Recycled Knit Dark Grey White,balenciaga-speed-20-graffiti-recycled-knit-dark-grey-white,casual footwear,balenciaga,balenciaga,sneakers,male,,617239W2DD44591,balenciaga speed 2.0 graffiti recycled knit,83629,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Speed-20-Graffiti-Recycled-Knit-Dark-Grey-White.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1666172107
32832,STOCKXBAL005140,Balenciaga Cat Eye-Frame Acetate Sunglasses White/White/Grey (BB0230S-30013405-005),balenciaga-cat-eye-frame-acetate-sunglasses-whitewhitegrey-bb0230s-30013405-005,apparel accessories,other,balenciaga,handbags,female,,BB0230S-30013405-005,balenciaga cat eye-frame acetate sunglasses,68439,Please Note: Dust bag and box are not required for this accessory.,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Cat-Eye-Frame-Acetate-Sunglasses-White-White-Grey-BB0230S-30013405-005.jpg
32833,STOCKXBALOGO976,Balenciaga Pool Slides 3D BB Glow Logo,balenciaga-pool-slides-3d-bb-glow-logo,sandals & open-toe footwear,slides and sandals,balenciaga,sneakers,male,,656395 W1S86 1073,balenciaga pool slides,46079,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Pool-Slides-3D-BB-Glow-Logo.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1624639615
32834,STOCKXBALENS448,Balenciaga Track Sandal Black Pink (Women's),balenciaga-track-sandal-black-pink-womens,sandals & open-toe footwear,slides and sandals,balenciaga,sneakers,female,,617543W3AJ11050,balenciaga track sandal,58929,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Track-Sandal-Black-Pink-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1740604039
32835,STOCKXBALOWN448,Balenciaga Tote Shopper Bag Brown,balenciaga-tote-shopper-bag-brown,bags & handbags,other,balenciaga,handbags,female,,508454.2KE13,balenciaga tote shopper bag,0,"Please Note: This item comes with a dust bag, the box is not required.",FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Tote-Shopper-Bag-Brown.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&trimcolor=ffffff&updated_at=1629343197
32836,STOCKXBALACK122,Balenciaga Be Different Hoodie Black,balenciaga-be-different-hoodie-black,tops,balenciaga,balenciaga,streetwear,male,,720426TNVV11070,hoodie,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Be-Different-Hoodie-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1686600659
32837,STOCKXBALEEN055,Balenciaga Campaign Logo Hoodie Green,balenciaga-campaign-logo-hoodie-green,tops,balenciaga,balenciaga,streetwear,male,,600583TJVD4,hoodie,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Campaign-Logo-Hoodie-Green.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1638471944
32838,STOCKXBALRED055,Balenciaga Womens CB Oversize Fit Parka Red,balenciaga-womens-cb-oversize-fit-parka-red,outerwear,balenciaga,balenciaga,streetwear,female,,681499TYD336400,parka,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Womens-CB-Oversize-Fit-Parka-Red.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1642709551
32839,STOCKXBALACK108,Balenciaga Bomber Jacket Black,balenciaga-bomber-jacket-black,outerwear,balenciaga,balenciaga,streetwear,unisex,,746470TLO251000,jacket,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Bomber-Jacket-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1683034535
32840,DIOKIN71761E,Dior Granville Loafer Black Polished Calfskin,dior-granville-loafer-black-polished-calfskin,casual footwear,Shoes,Dior,sneakers,male,,,,0,,FALSE,TRUE,FALSE,https://cdn.culture-circle.com/media/cc_images_url_creator/new_2025/new_2025_25/new_2025_01/3LO138ZJQH900_E03-removebg-preview.png
32841,COMLOWC36A9D,Common Projects Original Achille Low,common-projects-original-achille-low,casual footwear,Shoes,Common Projects,sneakers,male,,,,0,,FALSE,TRUE,FALSE,https://cdn.culture-circle.com/media/cc_images_url_creator/new_2025/new_2025_25/new_2025_01/WhatsApp_Image_2025-09-11_at_17.41.13_620c87a3-removebg-preview.png
32842,PUMENSAAD94A,Puma Speedcat Ballet Cow Print (Women's),puma-speedcat-ballet-cow-print-womens,dance & specialized footwear,Shoes,Puma,sneakers,female,,,,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Puma-Speedcat-Ballet-Cow-Print-Womens.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=41&dpr=3&trim=color&updated_at=1756501177
32843,PUMATE2EF40D,PUMA WMNS Speedcat Ballet 'Dark Chocolate',puma-wmns-speedcat-ballet-dark-chocolate,dance & specialized footwear,Shoes,Puma,sneakers,female,,,,0,,FALSE,TRUE,FALSE,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/a_202372116a7f4ba8be2add0ce15a24a7-Photoroom-square_1920x.jpg?=75&v=1750750236
32845,KENIRTC4C62A,Kenzo logo-print cotton T-shirt,kenzo-logo-print-cotton-t-shirt,Apparel,T-Shirt,Kenzo,,,,,,0,,FALSE,TRUE,FALSE,https://cdn-images.farfetch-contents.com/24/27/38/32/24273832_54363339_1000.jpg
32846,ARCNGE7F0A8F,Archive 1970 brand-print cotton-jersey t-shirt  orange,archive-1970-brand-print-cotton-jersey-t-shirt-orange,tops,T-Shirt,Kenzo,clothing,male,,,,0,,FALSE,TRUE,FALSE,https://editorialist.com/thumbnail/600/2024/7/030/817/611/30817611~medium%20orange_0.webp?width=600&quality=60
32848,STOCKXBALACK871,Balenciaga Track Hike Boots Faux Fur Black,balenciaga-track-hike-boots-faux-fur-black,boots,balenciaga,balenciaga,sneakers,unisex,,668559W3CQ21000,balenciaga track hike boots,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Track-Hike-Boots-Faux-Fur-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732724222
32850,STOCKXBALREY105,Balenciaga Track Hike Boots Grey,balenciaga-track-hike-boots-grey,boots,balenciaga,balenciaga,sneakers,male,,654867W3CP31200,balenciaga track hike boots,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Track-Hike-Boots-Grey.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732724217
32851,STOCKXBALREY048,Balenciaga Track Hike Boots Faux Fur Grey,balenciaga-track-hike-boots-faux-fur-grey,boots,balenciaga,balenciaga,sneakers,unisex,,668557W3CQ21800,balenciaga track hike boots,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Track-Hike-Boots-Faux-Fur-Grey.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732724168
32852,STOCKXBALENS212,Balenciaga Track Hike Boots Faux Fur Beige (Women's),balenciaga-track-hike-boots-faux-fur-beige-womens,boots,balenciaga,balenciaga,sneakers,female,,668559W3CQ29700,balenciaga track hike boots,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Balenciaga-Track-Hike-Boots-Faux-Fur-Beige-Womens.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732724123
34031,STOCKXCHRDED602,Christian Pulisic 2016 Panini Select #150 (PSA or BGS Graded),christian-pulisic-2016-panini-select-150-psa-or-bgs-graded,figures & collectibles,trading cards,panini,collectibles,unisex,,,christian pulisic 2016 panini select,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Christian-Pulisic-2016-Panini-Select-150-PSA.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1620851195
34232,STOCKXCHRDED716,Christian Pulisic 2019 Panini Prizm Premier League #30 (PSA or BGS Graded),christian-pulisic-2019-panini-prizm-premier-league-30-psa-or-bgs-graded,figures & collectibles,trading cards,panini,collectibles,unisex,,,christian pulisic 2019 panini prizm premier league,0,,FALSE,TRUE,FALSE,https://images.stockx.com/images/Christian-Pulisic-2019-Panini-Prizm-Premier-League-30-PSA.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1620851168
